trip_index,route_index,trip_headsign,direction_id
4160,828,Cerny Most,1
4161,494,Opatov,0
4162,491,Opatov,0
4163,548,Na Beranku,0
4164,21,Spojovaci,0
4165,686,Nepasicke namesti,0
4166,537,Kacerov,1
4167,402,Sidliste Modrany,1
4168,100,Poliklinika Budejovicka,1
4169,471,Nadrazi Podbaba,1
4170,466,Chodov,0
4171,464,Poliklinika Mazurska,1
4172,71,Sporilov,1
4173,697,Sidliste Libus,0
4174,12,Sidliste Repy,1
4175,357,Borislavka,1
4176,682,Nadrazi Klanovice,1
4177,101,Smichovske nadrazi,0
4178,529,Kavci hory,0
4179,523,Letnany,1
4180,495,Opatov,0
4181,323,Letnany,1
4182,737,Zahradni Mesto,0
4183,726,Vypich,1
4184,318,Treboradice,0
4185,24,Sidliste Repy,1
4186,17,Spojovaci,0
4187,834,Smichovske nadrazi,1
4188,70,Olsanske hrbitovy,0
4189,1145,Depo Hostivar,1
4190,1155,Cerny Most,0
4191,236,Palmovka,1
4192,233,Sporilov,1
4193,697,Sidliste Libus,0
4194,101,Smichovske nadrazi,0
4195,193,Jizni Mesto,0
4196,227,Sporilov,1
4197,690,Nadrazi Uhrineves,0
4198,194,Jizni Mesto,0
4199,207,Mala Ohrada,0
4200,36,Skalka,0
4201,969,Nove Strasnice,0
4202,969,Nove Strasnice,0
4203,113,Sidliste Barrandov,1
4204,710,Zahradni Mesto,0
4205,41,Sidliste Bohnice,0
4206,537,Kacerov,1
4207,479,Dejvicka,0
4208,102,Sidliste Sporilov,1
4209,52,Suchdol,0
4210,142,Zeleny pruh,0
4211,580,Smichovske nadrazi,0
4212,146,Smichovske nadrazi,1
4213,581,Smichovske nadrazi,0
4214,13,Sidliste Repy,1
4215,872,Cerny Most,1
4216,359,Dolni Chabry,0
4217,364,Sidliste Rohoznik,0
4218,547,Smichovske nadrazi,1
4219,386,Nemocnice Na Homolce,0
4220,389,Bila Hora,0
4221,398,Sidliste Modrany,1
4222,246,Nove Butovice,1
4223,97,Jeneralka,0
4224,882,Kobylisy,0
4225,398,Sidliste Modrany,1
4226,420,Jizni Mesto,1
4227,299,Koleje Jizni Mesto,0
4228,617,Sidliste Bohnice,0
4229,25,Spojovaci,0
4230,1164,Haje,0
4231,1172,Haje,0
4232,843,Smichovske nadrazi,1
4233,845,Nadrazi Radotin,0
4234,844,Sidliste Radotin,0
4235,93,Sidliste Pisnice,0
4236,89,Kacerov,1
4237,854,Nadrazi Radotin,1
4238,840,Lipence,1
4239,687,Zelivskeho,1
4240,977,Nadrazi Podbaba,1
4241,903,Sidliste Repy,1
4242,814,Nemocnice Bohnice,1
4243,814,Nemocnice Bohnice,1
4244,685,Nadrazi Klanovice-sever,1
4245,626,Nadrazi Holesovice,1
4246,879,Sidliste Modrany,1
4247,894,Spejchar,0
4248,80,Dubec,0
4249,53,Dejvicka,1
4250,618,Kobylisy,1
4251,43,Ladvi,1
4252,442,Vypich,1
4253,607,Divoka Sarka,0
4254,172,Zlicin,1
4255,151,Skalka,0
4256,473,Vozovna Pankrac,0
4257,322,Letnany,1
4258,175,Borislavka,1
4259,257,Vyhledy,0
4260,38,Simunkova,1
4261,181,Dvorce,0
4262,122,Nadrazi Radotin,0
4263,521,Vypich,0
4264,530,Zelivskeho,1
4265,194,Jizni Mesto,0
4266,523,Letnany,1
4267,204,Na Knizeci,1
4268,210,Ustavy Akademie ved,0
4269,209,Skalka,1
4270,419,Prazska ctvrt,0
4271,580,Smichovske nadrazi,0
4272,52,Suchdol,0
4273,114,Narodni divadlo,1
4274,1163,Letnany,1
4275,143,Zelivskeho,1
4276,428,Depo Hostivar,1
4277,17,Spojovaci,0
4278,456,Karlovo namesti,1
4279,541,Spojovaci,0
4280,446,Haje,0
4281,446,Haje,0
4282,982,Spojovaci,0
4283,698,Kacerov,1
4284,989,Sidliste Repy,1
4285,37,Sidliste Bohnice,0
4286,995,Narodni divadlo,1
4287,369,Sidliste Repy,1
4288,385,Treboradice,1
4289,195,Sidliste Cakovice,1
4290,201,Sidliste Cakovice,1
4291,200,Jizni Mesto,0
4292,12,Sidliste Repy,1
4293,931,Vozovna Zizkov,0
4294,219,Komorany,0
4295,226,Lehovec,0
4296,250,Kobylisy,1
4297,257,Vyhledy,0
4298,267,Dejvicka,1
4299,260,Dejvicka,1
4300,849,Zbraslavske namesti,0
4301,339,Ustredni dilny DP,0
4302,832,Smichovske nadrazi,1
4303,339,Ustredni dilny DP,0
4304,983,Sidliste Repy,1
4305,563,Seberak,0
4306,368,Poliklinika Petriny,0
4307,42,Dablice,0
4308,405,Sidliste Modrany,1
4309,561,Seberak,0
4310,156,Bane,0
4311,594,Sidliste Malesice,0
4312,633,Poliklinika Mazurska,1
4313,585,Sidliste Pisnice,1
4314,126,Nadrazi Radotin,0
4315,994,Spojovaci,0
4316,595,Sidliste Malesice,0
4317,994,Spojovaci,0
4318,1000,Sidliste Repy,1
4319,593,Zelivskeho,1
4320,1156,Zlicin,1
4321,1164,Haje,0
4322,810,Na Knizeci,0
4323,613,Sidliste Barrandov,1
4324,825,Kobylisy,1
4325,3,Sidliste Dablice,0
4326,730,Bila Hora,1
4327,356,Predni Kopanina,0
4328,635,Haje,0
4329,832,Smichovske nadrazi,1
4330,536,Sidliste Lhotka,0
4331,324,Vinor,0
4332,315,Nasirovo namesti,0
4333,95,Chodov,0
4334,106,Letiste,0
4335,381,Domov senioru Dablice,0
4336,44,Ladvi,1
4337,752,Cerny Most,1
4338,988,Spojovaci,0
4339,455,Stadion Strahov,0
4340,450,Florenc,1
4341,28,Zlicin,1
4342,444,Florenc,1
4343,143,Zelivskeho,1
4344,439,Trebonice,0
4345,438,Vypich,1
4346,38,Simunkova,1
4347,764,Nadrazi Veleslavin,0
4348,520,Velka Ohrada,1
4349,408,Vystaviste,0
4350,641,Ohrada,0
4351,387,Na Knizeci,1
4352,1155,Cerny Most,0
4353,314,Nadrazi Holesovice,0
4354,12,Sidliste Repy,1
4355,294,Ceskomoravska,0
4356,575,Sidliste Letnany,1
4357,331,Sidliste Repy,1
4358,562,Prazskeho povstani,1
4359,910,Sidliste Repy,1
4360,901,Sidliste Barrandov,1
4361,235,Cakovice,0
4362,65,Dolni Pocernice,0
4363,852,Sidliste Zbraslav,0
4364,976,Stary Hloubetin,0
4365,256,Zelivskeho,1
4366,259,I. P. Pavlova,0
4367,259,I. P. Pavlova,0
4368,871,Sidliste Rohoznik,0
4369,179,Sidliste Malesice,0
4370,274,Sidliste Petriny,1
4371,926,Palackeho namesti,1
4372,966,Palackeho namesti,1
4373,179,Sidliste Malesice,0
4374,277,Na Beranku,0
4375,211,Sidliste Skalka,1
4376,279,Zelivskeho,1
4377,858,Zlicin,1
4378,864,Lehovec,0
4379,135,Ujezd u Pruhonic,0
4380,861,Bila Hora,1
4381,1147,Nemocnice Motol,0
4382,1155,Cerny Most,0
4383,1163,Letnany,1
4384,190,Florenc,1
4385,195,Sidliste Cakovice,1
4386,226,Lehovec,0
4387,15,Sidliste Repy,1
4388,201,Sidliste Cakovice,1
4389,226,Lehovec,0
4390,932,Holyne,1
4391,617,Sidliste Bohnice,0
4392,761,Nadrazi Veleslavin,0
4393,83,Nadrazi Holesovice,1
4394,465,Chodov,0
4395,919,Kotlarka,1
4396,221,Zelivskeho,1
4397,300,Strasnicka,1
4398,618,Kobylisy,1
4399,316,Kacerov,1
4400,466,Chodov,0
4401,176,Hradcanska,0
4402,330,Ustredni dilny DP,0
4403,342,Sidliste Repy,1
4404,609,Sidliste Barrandov,1
4405,277,Na Beranku,0
4406,52,Suchdol,0
4407,364,Sidliste Rohoznik,0
4408,112,Sidliste Barrandov,1
4409,251,Sidliste Cimice,0
4410,606,Sidliste Barrandov,1
4411,249,Poliklinika Mazurska,0
4412,165,Vozovna Zizkov,0
4413,245,Velka Ohrada,0
4414,50,Nadrazi Branik,0
4415,412,Sidliste Modrany,1
4416,593,Zelivskeho,1
4417,246,Nove Butovice,1
4418,157,Cechovo namesti,1
4419,734,Vypich,1
4420,121,Na Knizeci,1
4421,493,Vinor,1
4422,24,Sidliste Repy,1
4423,573,Jesenicka,0
4424,574,Jesenicka,0
4425,720,Nadrazi Hostivar,0
4426,704,Nadrazi Hostivar,0
4427,554,Dlouha mile,0
4428,699,Poliklinika Petriny,1
4429,537,Kacerov,1
4430,993,Spojovaci,0
4431,125,Na Knizeci,1
4432,1144,Nemocnice Motol,0
4433,1145,Depo Hostivar,1
4434,1145,Depo Hostivar,1
4435,1150,Depo Hostivar,1
4436,615,Sidliste Barrandov,1
4437,959,Nove Strasnice,0
4438,252,Kobylisy,1
4439,137,Smukyrka,0
4440,609,Sidliste Barrandov,1
4441,529,Kavci hory,0
4442,596,Nadrazi Branik,1
4443,180,Podolska vodarna,1
4444,204,Na Knizeci,1
4445,260,Dejvicka,1
4446,582,Kloboucnicka,1
4447,915,Holyne,1
4448,831,Haje,0
4449,267,Dejvicka,1
4450,861,Bila Hora,1
4451,841,Kazin,0
4452,155,Smichovske nadrazi,1
4453,512,Haje,0
4454,533,Kavci hory,0
4455,543,Spojovaci,0
4456,7,Sidliste Dablice,0
4457,206,U Waltrovky,0
4458,809,Na Knizeci,0
4459,49,Kacerov,1
4460,339,Ustredni dilny DP,0
4461,140,Na Knizeci,1
4462,189,Chodov,0
4463,464,Poliklinika Mazurska,1
4464,142,Zeleny pruh,0
4465,63,Poliklinika Petriny,0
4466,745,Cerny Most,1
4467,530,Zelivskeho,1
4468,710,Zahradni Mesto,0
4469,245,Velka Ohrada,0
4470,480,Obchodni centrum Zlicin,1
4471,626,Nadrazi Holesovice,1
4472,689,Zelivskeho,1
4473,440,Vypich,1
4474,345,Ustredni dilny DP,0
4475,636,Poliklinika Budejovicka,1
4476,625,Cerny Most,0
4477,146,Smichovske nadrazi,1
4478,839,Dolni Cernosice,0
4479,697,Sidliste Libus,0
4480,105,Nadrazi Veleslavin,1
4481,183,Podolska vodarna,1
4482,29,Letiste,0
4483,1166,Muzeum,0
4484,1167,Letnany,1
4485,1155,Cerny Most,0
4486,1144,Nemocnice Motol,0
4487,1156,Zlicin,1
4488,680,Nadrazi Klanovice,1
4489,794,Benice,0
4490,272,Sidliste Petriny,1
4491,822,Namesti Bratri Synku,0
4492,363,Depo Hostivar,1
4493,730,Bila Hora,1
4494,178,Florenc,1
4495,273,Olsanske hrbitovy,0
4496,360,Kobylisy,1
4497,994,Spojovaci,0
4498,916,Smichovske nadrazi,0
4499,115,Vystaviste,0
4500,832,Smichovske nadrazi,1
4501,12,Sidliste Repy,1
4502,570,Nemocnice pod Petrinem,1
4503,730,Bila Hora,1
4504,628,Cerny Most,0
4505,566,Prazskeho povstani,1
4506,109,Vystaviste,0
4507,105,Nadrazi Veleslavin,1
4508,53,Dejvicka,1
4509,925,Vozovna Zizkov,0
4510,255,Mezitratova,0
4511,772,Velka Ohrada,1
4512,87,Zoologicka zahrada,0
4513,751,Cerny Most,1
4514,102,Sidliste Sporilov,1
4515,145,Skalka,0
4516,174,Hradcanska,0
4517,180,Podolska vodarna,1
4518,754,Sidliste Horni Pocernice,0
4519,130,Poliklinika Budejovicka,1
4520,474,Nadrazi Podbaba,1
4521,643,Staromestska,1
4522,547,Smichovske nadrazi,1
4523,190,Florenc,1
4524,945,Kubanske namesti,0
4525,931,Vozovna Zizkov,0
4526,183,Podolska vodarna,1
4527,647,Depo Hostivar,1
4528,84,Zoologicka zahrada,0
4529,386,Nemocnice Na Homolce,0
4530,540,Pankrac,1
4531,420,Jizni Mesto,1
4532,397,Kobylisy,1
4533,793,Poliklinika Malesice,1
4534,548,Na Beranku,0
4535,543,Spojovaci,0
4536,793,Poliklinika Malesice,1
4537,106,Letiste,0
4538,945,Kubanske namesti,0
4539,685,Nadrazi Klanovice-sever,1
4540,562,Prazskeho povstani,1
4541,1164,Haje,0
4542,1163,Letnany,1
4543,1144,Nemocnice Motol,0
4544,1156,Zlicin,1
4545,292,Sidliste Cimice,1
4546,266,Mototechna,0
4547,538,Pankrac,1
4548,239,Ve Zlibku,0
4549,240,Ve Zlibku,0
4550,687,Zelivskeho,1
4551,873,Divoka Sarka,1
4552,902,Sidliste Barrandov,0
4553,688,Jizni Mesto,0
4554,873,Divoka Sarka,1
4555,579,Kacerov,1
4556,258,Dejvicka,1
4557,52,Suchdol,0
4558,178,Florenc,1
4559,261,Bavorska,0
4560,135,Ujezd u Pruhonic,0
4561,668,Kubanske namesti,0
4562,988,Spojovaci,0
4563,698,Kacerov,1
4564,646,Bezdekovska,0
4565,530,Zelivskeho,1
4566,971,Ustredni dilny DP,0
4567,6,Sidliste Petriny,1
4568,293,Sidliste Cimice,1
4569,982,Spojovaci,0
4570,643,Staromestska,1
4571,419,Prazska ctvrt,0
4572,112,Sidliste Barrandov,1
4573,426,Ve Zlibku,0
4574,513,Vozovna Kobylisy,1
4575,53,Dejvicka,1
4576,108,Sidliste Barrandov,1
4577,513,Vozovna Kobylisy,1
4578,588,Smichovske nadrazi,0
4579,989,Sidliste Repy,1
4580,745,Cerny Most,1
4581,55,Dejvicka,0
4582,757,Ve Zlibku,0
4583,747,Klanovice,0
4584,102,Sidliste Sporilov,1
4585,752,Cerny Most,1
4586,146,Smichovske nadrazi,1
4587,193,Jizni Mesto,0
4588,965,Nove Strasnice,0
4589,101,Smichovske nadrazi,0
4590,194,Jizni Mesto,0
4591,620,Nadrazi Holesovice,1
4592,787,Nedvezi,0
4593,66,Palmovka,1
4594,765,Velka Ohrada,1
4595,239,Ve Zlibku,0
4596,122,Nadrazi Radotin,0
4597,68,Sporilov,1
4598,317,Sidliste Letnany,0
4599,90,Pisnice,0
4600,324,Vinor,0
4601,220,Komorany,0
4602,833,Lipence,0
4603,983,Sidliste Repy,1
4604,406,Vozovna Kobylisy,0
4605,138,Smukyrka,0
4606,363,Depo Hostivar,1
4607,28,Zlicin,1
4608,240,Ve Zlibku,0
4609,520,Velka Ohrada,1
4610,209,Skalka,1
4611,116,Narodni divadlo,1
4612,618,Kobylisy,1
4613,970,Sidliste Barrandov,1
4614,1164,Haje,0
4615,1171,Prazskeho povstani,1
4616,1163,Letnany,1
4617,237,Palmovka,1
4618,195,Sidliste Cakovice,1
4619,227,Sporilov,1
4620,233,Sporilov,1
4621,238,Miskovice,0
4622,617,Sidliste Bohnice,0
4623,227,Sporilov,1
4624,613,Sidliste Barrandov,1
4625,210,Ustavy Akademie ved,0
4626,632,Cakovice,0
4627,200,Jizni Mesto,0
4628,233,Sporilov,1
4629,201,Sidliste Cakovice,1
4630,204,Na Knizeci,1
4631,587,Haje,1
4632,373,Sidliste Zbraslav,1
4633,741,Cerny Most,0
4634,106,Letiste,0
4635,539,Spojovaci,0
4636,843,Smichovske nadrazi,1
4637,20,Sidliste Repy,1
4638,594,Sidliste Malesice,0
4639,24,Sidliste Repy,1
4640,833,Lipence,0
4641,45,Brezineves,0
4642,420,Jizni Mesto,1
4643,374,Haje,0
4644,656,Letnany,1
4645,241,Bazen Hloubetin,1
4646,805,Stara Holyne,1
4647,786,Haje,1
4648,382,Domov senioru Dablice,0
4649,595,Sidliste Malesice,0
4650,405,Sidliste Modrany,1
4651,729,Nadrazi Hostivar,0
4652,741,Cerny Most,0
4653,282,Ceskomoravska,1
4654,741,Cerny Most,0
4655,21,Spojovaci,0
4656,242,Bazen Hloubetin,1
4657,473,Vozovna Pankrac,0
4658,553,Na Knizeci,1
4659,878,Nadrazi Branik,1
4660,250,Kobylisy,1
4661,181,Dvorce,0
4662,442,Vypich,1
4663,631,Poliklinika Mazurska,1
4664,396,Sidliste Cimice,0
4665,289,Ceskomoravska,1
4666,669,Sidliste Modrany,1
4667,1155,Cerny Most,0
4668,1156,Zlicin,1
4669,1163,Letnany,1
4670,1164,Haje,0
4671,437,Luka,0
4672,491,Opatov,0
4673,143,Zelivskeho,1
4674,151,Skalka,0
4675,471,Nadrazi Podbaba,1
4676,752,Cerny Most,1
4677,52,Suchdol,0
4678,943,Vysocanska,1
4679,575,Sidliste Letnany,1
4680,39,Kobylisy,1
4681,87,Zoologicka zahrada,0
4682,943,Vysocanska,1
4683,25,Spojovaci,0
4684,237,Palmovka,1
4685,206,U Waltrovky,0
4686,882,Kobylisy,0
4687,875,Nadrazi Hostivar,0
4688,874,Nadrazi Hostivar,0
4689,698,Kacerov,1
4690,273,Olsanske hrbitovy,0
4691,279,Zelivskeho,1
4692,562,Prazskeho povstani,1
4693,279,Zelivskeho,1
4694,132,Nadrazi Branik,0
4695,288,Novoborska,0
4696,686,Nepasicke namesti,0
4697,283,Novoborska,0
4698,294,Ceskomoravska,0
4699,713,Nadrazi Hostivar,0
4700,219,Komorany,0
4701,537,Kacerov,1
4702,536,Sidliste Lhotka,0
4703,175,Borislavka,1
4704,932,Holyne,1
4705,610,Divoka Sarka,0
4706,412,Sidliste Modrany,1
4707,124,Pod Lochkovem,0
4708,521,Vypich,0
4709,737,Zahradni Mesto,0
4710,387,Na Knizeci,1
4711,950,Vysocanska,1
4712,139,Kavalirka,1
4713,464,Poliklinika Mazurska,1
4714,70,Olsanske hrbitovy,0
4715,84,Zoologicka zahrada,0
4716,71,Sporilov,1
4717,67,Palmovka,1
4718,73,Dolni Pocernice,0
4719,1145,Depo Hostivar,1
4720,294,Ceskomoravska,0
4721,551,Na Knizeci,1
4722,511,Haje,0
4723,483,Dejvicka,0
4724,73,Dolni Pocernice,0
4725,190,Florenc,1
4726,277,Na Beranku,0
4727,167,Vozovna Zizkov,0
4728,377,Komorany,1
4729,94,Kacerov,1
4730,593,Zelivskeho,1
4731,828,Cerny Most,1
4732,521,Vypich,0
4733,17,Spojovaci,0
4734,316,Kacerov,1
4735,512,Haje,0
4736,945,Kubanske namesti,0
4737,999,Spojovaci,0
4738,480,Obchodni centrum Zlicin,1
4739,465,Chodov,0
4740,64,VU Bechovice,0
4741,412,Sidliste Modrany,1
4742,302,Strasnicka,1
4743,978,Stary Hloubetin,0
4744,618,Kobylisy,1
4745,300,Strasnicka,1
4746,175,Borislavka,1
4747,221,Zelivskeho,1
4748,466,Chodov,0
4749,390,Nove Butovice,1
4750,146,Smichovske nadrazi,1
4751,249,Poliklinika Mazurska,0
4752,81,Skalka,1
4753,901,Sidliste Barrandov,1
4754,489,Cerny Most,1
4755,573,Jesenicka,0
4756,480,Obchodni centrum Zlicin,1
4757,50,Nadrazi Branik,0
4758,842,Lipence,1
4759,879,Sidliste Modrany,1
4760,853,Nadrazi Radotin,1
4761,68,Sporilov,1
4762,574,Jesenicka,0
4763,251,Sidliste Cimice,0
4764,50,Nadrazi Branik,0
4765,128,Pod Lochkovem,0
4766,71,Sporilov,1
4767,697,Sidliste Libus,0
4768,77,Obchodni centrum Cakovice,1
4769,1155,Cerny Most,0
4770,1172,Haje,0
4771,1156,Zlicin,1
4772,1147,Nemocnice Motol,0
4773,548,Na Beranku,0
4774,512,Haje,0
4775,529,Kavci hory,0
4776,618,Kobylisy,1
4777,617,Sidliste Bohnice,0
4778,52,Suchdol,0
4779,946,Vysocanska,1
4780,690,Nadrazi Uhrineves,0
4781,252,Kobylisy,1
4782,893,Andel,1
4783,212,Ustavy Akademie ved,0
4784,763,Velka Ohrada,1
4785,49,Kacerov,1
4786,79,Skalka,1
4787,982,Spojovaci,0
4788,589,Smichovske nadrazi,0
4789,920,Sidliste Barrandov,0
4790,988,Spojovaci,0
4791,246,Nove Butovice,1
4792,926,Palackeho namesti,1
4793,549,Letiste,0
4794,815,Podhori,0
4795,408,Vystaviste,0
4796,12,Sidliste Repy,1
4797,970,Sidliste Barrandov,1
4798,495,Opatov,0
4799,245,Velka Ohrada,0
4800,387,Na Knizeci,1
4801,903,Sidliste Repy,1
4802,526,Vinor,0
4803,582,Kloboucnicka,1
4804,250,Kobylisy,1
4805,810,Na Knizeci,0
4806,494,Opatov,0
4807,607,Divoka Sarka,0
4808,764,Nadrazi Veleslavin,0
4809,189,Chodov,0
4810,249,Poliklinika Mazurska,0
4811,977,Nadrazi Podbaba,1
4812,219,Komorany,0
4813,828,Cerny Most,1
4814,88,Nadrazi Holesovice,1
4815,640,Sidliste Petrovice,0
4816,315,Nasirovo namesti,0
4817,640,Sidliste Petrovice,0
4818,855,Sidliste Radotin,0
4819,105,Nadrazi Veleslavin,1
4820,626,Nadrazi Holesovice,1
4821,491,Opatov,0
4822,464,Poliklinika Mazurska,1
4823,533,Kavci hory,0
4824,956,Radlicka,1
4825,479,Dejvicka,0
4826,843,Smichovske nadrazi,1
4827,625,Cerny Most,0
4828,1163,Letnany,1
4829,1144,Nemocnice Motol,0
4830,3,Sidliste Dablice,0
4831,433,Na Hvezdarne,0
4832,25,Spojovaci,0
4833,53,Dejvicka,1
4834,183,Podolska vodarna,1
4835,931,Vozovna Zizkov,0
4836,895,Andel,1
4837,106,Letiste,0
4838,726,Vypich,1
4839,92,Kacerov,1
4840,89,Kacerov,1
4841,52,Suchdol,0
4842,983,Sidliste Repy,1
4843,762,Velka Ohrada,1
4844,995,Narodni divadlo,1
4845,262,Nove Butovice,1
4846,142,Zeleny pruh,0
4847,682,Nadrazi Klanovice,1
4848,420,Jizni Mesto,1
4849,264,Nove Butovice,1
4850,456,Karlovo namesti,1
4851,481,Zlicin,1
4852,730,Bila Hora,1
4853,525,Cerny Most,1
4854,698,Kacerov,1
4855,561,Seberak,0
4856,274,Sidliste Petriny,1
4857,533,Kavci hory,0
4858,278,Na Beranku,0
4859,236,Palmovka,1
4860,529,Kavci hory,0
4861,581,Smichovske nadrazi,0
4862,247,Dejvicka,1
4863,41,Sidliste Bohnice,0
4864,521,Vypich,0
4865,180,Podolska vodarna,1
4866,102,Sidliste Sporilov,1
4867,299,Koleje Jizni Mesto,0
4868,894,Spejchar,0
4869,6,Sidliste Petriny,1
4870,547,Smichovske nadrazi,1
4871,995,Narodni divadlo,1
4872,995,Narodni divadlo,1
4873,864,Lehovec,0
4874,761,Nadrazi Veleslavin,0
4875,330,Ustredni dilny DP,0
4876,548,Na Beranku,0
4877,617,Sidliste Bohnice,0
4878,299,Koleje Jizni Mesto,0
4879,206,U Waltrovky,0
4880,386,Nemocnice Na Homolce,0
4881,1164,Haje,0
4882,261,Bavorska,0
4883,37,Sidliste Bohnice,0
4884,540,Pankrac,1
4885,758,Dolnopocernicky hrbitov,1
4886,530,Zelivskeho,1
4887,84,Zoologicka zahrada,0
4888,194,Jizni Mesto,0
4889,1155,Cerny Most,0
4890,78,Kolodeje,0
4891,861,Bila Hora,1
4892,630,Kbelsky pivovar,0
4893,87,Zoologicka zahrada,0
4894,872,Cerny Most,1
4895,322,Letnany,1
4896,710,Zahradni Mesto,0
4897,756,Bryksova,1
4898,471,Nadrazi Podbaba,1
4899,419,Prazska ctvrt,0
4900,825,Kobylisy,1
4901,817,Zamky,1
4902,193,Jizni Mesto,0
4903,436,Depo Hostivar,0
4904,285,Ceskomoravska,1
4905,140,Na Knizeci,1
4906,291,Ceskomoravska,1
4907,553,Na Knizeci,1
4908,266,Mototechna,0
4909,523,Letnany,1
4910,438,Vypich,1
4911,248,Stadion Strahov,0
4912,259,I. P. Pavlova,0
4913,618,Kobylisy,1
4914,360,Kobylisy,1
4915,3,Sidliste Dablice,0
4916,204,Na Knizeci,1
4917,339,Ustredni dilny DP,0
4918,354,Nebusice,0
4919,976,Stary Hloubetin,0
4920,536,Sidliste Lhotka,0
4921,93,Sidliste Pisnice,0
4922,479,Dejvicka,0
4923,206,U Waltrovky,0
4924,235,Cakovice,0
4925,825,Kobylisy,1
4926,88,Nadrazi Holesovice,1
4927,274,Sidliste Petriny,1
4928,396,Sidliste Cimice,0
4929,976,Stary Hloubetin,0
4930,95,Chodov,0
4931,211,Sidliste Skalka,1
4932,684,Sidliste Rohoznik,0
4933,212,Ustavy Akademie ved,0
4934,43,Ladvi,1
4935,976,Stary Hloubetin,0
4936,350,Vyhledy,0
4937,340,Sidliste Repy,1
4938,580,Smichovske nadrazi,0
4939,428,Depo Hostivar,1
4940,754,Sidliste Horni Pocernice,0
4941,679,Blatov sever,0
4942,805,Stara Holyne,1
4943,412,Sidliste Modrany,1
4944,609,Sidliste Barrandov,1
4945,809,Na Knizeci,0
4946,29,Letiste,0
4947,272,Sidliste Petriny,1
4948,137,Smukyrka,0
4949,42,Dablice,0
4950,455,Stadion Strahov,0
4951,101,Smichovske nadrazi,0
4952,1148,Nemocnice Motol,0
4953,1156,Zlicin,1
4954,1155,Cerny Most,0
4955,1163,Letnany,1
4956,783,Haje,1
4957,157,Cechovo namesti,1
4958,595,Sidliste Malesice,0
4959,70,Olsanske hrbitovy,0
4960,641,Ohrada,0
4961,964,Palackeho namesti,1
4962,585,Sidliste Pisnice,1
4963,459,Chodov,0
4964,764,Nadrazi Veleslavin,0
4965,145,Skalka,0
4966,121,Na Knizeci,1
4967,428,Depo Hostivar,1
4968,334,Sidliste Repy,1
4969,690,Nadrazi Uhrineves,0
4970,125,Na Knizeci,1
4971,146,Smichovske nadrazi,1
4972,594,Sidliste Malesice,0
4973,446,Haje,0
4974,712,Bila Hora,1
4975,176,Hradcanska,0
4976,200,Jizni Mesto,0
4977,250,Kobylisy,1
4978,195,Sidliste Cakovice,1
4979,446,Haje,0
4980,257,Vyhledy,0
4981,444,Florenc,1
4982,42,Dablice,0
4983,734,Vypich,1
4984,537,Kacerov,1
4985,181,Dvorce,0
4986,606,Sidliste Barrandov,1
4987,822,Namesti Bratri Synku,0
4988,868,Lehovec,0
4989,710,Zahradni Mesto,0
4990,292,Sidliste Cimice,1
4991,540,Pankrac,1
4992,945,Kubanske namesti,0
4993,450,Florenc,1
4994,201,Sidliste Cakovice,1
4995,643,Staromestska,1
4996,165,Vozovna Zizkov,0
4997,455,Stadion Strahov,0
4998,945,Kubanske namesti,0
4999,1145,Depo Hostivar,1
5000,1156,Zlicin,1
5001,1145,Depo Hostivar,1
5002,1164,Haje,0
5003,446,Haje,0
5004,838,Zbraslavske namesti,1
5005,761,Nadrazi Veleslavin,0
5006,697,Sidliste Libus,0
5007,181,Dvorce,0
5008,174,Hradcanska,0
5009,446,Haje,0
5010,406,Vozovna Kobylisy,0
5011,617,Sidliste Bohnice,0
5012,178,Florenc,1
5013,763,Velka Ohrada,1
5014,521,Vypich,0
5015,44,Ladvi,1
5016,219,Komorany,0
5017,565,Nadrazi Vrsovice,1
5018,184,Dvorce,0
5019,575,Sidliste Letnany,1
5020,56,Sidliste Na Dedine,1
5021,119,Narodni divadlo,1
5022,752,Cerny Most,1
5023,359,Dolni Chabry,0
5024,340,Sidliste Repy,1
5025,873,Divoka Sarka,1
5026,528,Nadrazi Holesovice,0
5027,16,Spojovaci,0
5028,38,Simunkova,1
5029,12,Sidliste Repy,1
5030,874,Nadrazi Hostivar,0
5031,105,Nadrazi Veleslavin,1
5032,33,Viktoria Zizkov,0
5033,873,Divoka Sarka,1
5034,169,Vozovna Zizkov,0
5035,53,Dejvicka,1
5036,419,Prazska ctvrt,0
5037,205,Na Knizeci,1
5038,405,Sidliste Modrany,1
5039,902,Sidliste Barrandov,0
5040,982,Spojovaci,0
5041,279,Zelivskeho,1
5042,13,Sidliste Repy,1
5043,364,Sidliste Rohoznik,0
5044,116,Narodni divadlo,1
5045,441,Reporyjske namesti,0
5046,179,Sidliste Malesice,0
5047,294,Ceskomoravska,0
5048,226,Lehovec,0
5049,226,Lehovec,0
5050,541,Spojovaci,0
5051,844,Sidliste Radotin,0
5052,317,Sidliste Letnany,0
5053,1166,Muzeum,0
5054,1167,Letnany,1
5055,1155,Cerny Most,0
5056,251,Sidliste Cimice,0
5057,342,Sidliste Repy,1
5058,575,Sidliste Letnany,1
5059,533,Kavci hory,0
5060,574,Jesenicka,0
5061,92,Kacerov,1
5062,856,Nadrazi Radotin,1
5063,127,Na Knizeci,1
5064,406,Vozovna Kobylisy,0
5065,493,Vinor,1
